4.650838485648137066e+03,-9.534814143661037633e+02
4.305677478450422313e+03,-8.084395853693692970e+02
4.122086805267703312e+03,-2.317659035833519852e+02
4.116276315139998587e+03,4.987869578336032532e+02
4.632790226886996606e+03,-9.497811317430116560e+02
4.291661611540955164e+03,-7.933032653123494811e+02
4.116082042054663361e+03,-1.997006618330210301e+02
4.119072351036001237e+03,5.317794437648891517e+02
4.614656369103998259e+03,-9.460632979627565646e+02
4.282199478077076492e+03,-7.655630225046310215e+02
4.115330660611958592e+03,-1.621305394605336403e+02
4.127282732829636188e+03,5.597427530056396563e+02
4.596458221136405882e+03,-9.423322831255925394e+02
4.272604460128976825e+03,-7.378278409922223773e+02
4.114469731683348073e+03,-1.245534353342026179e+02
4.135360630808915630e+03,5.877391647136806796e+02
4.578210533840462631e+03,-9.385987517763085179e+02
4.262907813548145896e+03,-7.101144707265746092e+02
4.113534109750696189e+03,-8.708240010821646138e+01
4.143363218900960419e+03,6.158293768457081114e+02
4.559954654954290163e+03,-9.348482619212263671e+02
4.253180177433641802e+03,-6.824410078164781908e+02
4.112518264774018462e+03,-4.949769761703161208e+01
4.151299301079655379e+03,6.438776166770043119e+02
4.541756500730414700e+03,-9.311172447934956153e+02
4.243318873539161359e+03,-6.547764474342337735e+02
4.111393059921818349e+03,-1.191089833429642120e+01
4.159103250023777946e+03,6.719547843204055653e+02
4.523508822211666484e+03,-9.273836328548229631e+02
4.233356069272977948e+03,-6.271374852237503319e+02
4.110193875661376296e+03,2.556579415819476964e+01
4.166832888199307490e+03,7.001236496094142012e+02
4.505252933579309683e+03,-9.236332232343667101e+02
4.223321120753684227e+03,-5.995107917784092706e+02
4.108913918482218833e+03,6.315214449845718292e+01
4.174478609622105978e+03,7.282913999800683769e+02
4.487005258515649984e+03,-9.198995566372825579e+02
4.213232304726977418e+03,-5.719561932613703448e+02
4.107524549247717005e+03,1.007357098376613465e+02
4.182028982327055019e+03,7.563955480555733857e+02
4.468749358669564572e+03,-9.161491988346274411e+02
4.203001647313851208e+03,-5.444013604251540528e+02
4.106068283168738162e+03,1.383159671954162775e+02
4.189502124652488419e+03,7.846317986051467415e+02
4.450512197060340441e+03,-9.123862409610117084e+02
