3.186971393049361723e+00,2.516644512541283802e+02,-1.634277545350940954e+02
2.995181635022163391e+00,1.565839675068855286e+01,2.991787586361169815e+02
2.995171599090099335e+00,-2.669270529299974442e+02,-1.360259293317794800e+02
5.996618066129030922e+00,2.423819222052384248e+02,-1.760809936789423773e+02
8.998151943087577820e+00,4.686089748144149780e+01,2.959005970060825348e+02
8.996140204370021820e+00,-2.796852919310331345e+02,-1.073743572235107422e+02
1.200456650432715833e+01,2.226207675922246381e+02,-2.004831837443684890e+02
1.499715423583984375e+01,7.752935378253459930e+01,2.893826330602169037e+02
1.499809553474187851e+01,-2.893795463368296623e+02,-7.754102131724357605e+01
1.800258116684926790e+01,2.004526935410685837e+02,-2.226482216149893247e+02
2.100210896506905556e+01,1.073777540177106857e+02,2.796839874088764191e+02
2.099808995053172112e+01,-2.958995960652828217e+02,-4.686770537495613098e+01
2.400456553091316891e+01,1.760730528355816205e+02,-2.423876925299614413e+02
2.699812819436192513e+01,1.360060838609933853e+02,2.669372024536132812e+02
2.699714443832635880e+01,-2.991774264574050903e+02,-1.568581306934356689e+01
3.000059805408727698e+01,1.497900103283791395e+02,-2.594541688841733276e+02
3.299812043458223343e+01,1.631637002229690552e+02,2.512583277523517609e+02
3.300012766942381859e+01,-2.991773324385285378e+02,1.568844278156757355e+01
3.600357277210650864e+01,1.218348066916087191e+02,-2.736965346932483953e+02
3.900109140202403069e+01,1.885457599014043808e+02,2.328167900443077087e+02
3.900208886712789536e+01,-2.958969379663467407e+02,4.688534645736217499e+01
4.200257804344619217e+01,9.256318172792362020e+01,-2.849308169604529439e+02
4.500008429959416389e+01,2.118453044295310974e+02,2.118366171568632126e+02
4.499806434661149979e+01,-2.893805903792381287e+02,7.753798523545265198e+01
4.800455897544793515e+01,6.226251316999150731e+01,-2.930475947579116109e+02
5.100205655023455620e+01,2.328343888074159622e+02,1.885241682380437851e+02
5.099805777892470360e+01,-2.796904174536466599e+02,1.073618649542331696e+02
5.400056139272396649e+01,3.131032189418010603e+01,-2.979482781024404403e+02
5.699808174371719360e+01,2.512538519054651260e+02,1.631709176450967789e+02
5.700104243308305740e+01,-2.669287735372781754e+02,1.360234020352363586e+02
5.999962706361338860e+01,-4.113256995879055467e-04,-2.995889057875826893e+02
6.299610072374343872e+01,2.669288811385631561e+02,1.360229963660240173e+02
6.300007229298353195e+01,-2.512509262561798096e+02,1.631758110970258713e+02
6.600260743748958703e+01,-3.133156002356372483e+01,-2.979460451100147793e+02
6.899805500730872154e+01,2.796886769160628319e+02,1.073665025085210800e+02
6.900006105750799179e+01,-2.328180319070816040e+02,1.885448917150497437e+02
7.199860855530869230e+01,-6.228339861881067918e+01,-2.930431548165066715e+02
7.499708723276853561e+01,2.893781616017222404e+02,7.754768706858158112e+01
7.500202872231602669e+01,-2.118269999697804451e+02,2.118555503338575363e+02
7.800056804277551237e+01,-9.258339907023400883e+01,-2.849242472740554604e+02
8.100003448873758316e+01,2.959013667702674866e+02,4.685924030840396881e+01
8.099802441149950027e+01,-1.885378804877400398e+02,2.328238809257745743e+02
8.400354771491743122e+01,-1.218732205534906825e+02,-2.736794305948205874e+02
8.700201119482517242e+01,2.991791362687945366e+02,1.566197115182876587e+01
8.699801768362522125e+01,-1.631682947725057602e+02,2.512561242580413818e+02
9.000259072775861569e+01,-1.498085768759387975e+02,-2.594434467159377391e+02
9.299802931398153305e+01,2.991784838289022446e+02,-1.567588964104652405e+01
9.299703435972332954e+01,-1.360155507177114487e+02,2.669332165718078613e+02
9.599862576346004062e+01,-1.760904172723335250e+02,-2.423750742880015423e+02
9.899802082031965256e+01,2.959010418057441711e+02,-4.686276656389236450e+01
9.900000412762165070e+01,-1.073537268042564392e+02,2.796940989196300507e+02
1.020005772055644684e+02,-2.004685339300303895e+02,-2.226339577664401759e+02
1.050009915344417095e+02,2.893775968551635742e+02,-7.755125981569290161e+01
1.049999926164746284e+02,-7.752961480617523193e+01,2.893834976851940155e+02
1.080035630390082133e+02,-2.226524323021471901e+02,-2.004480147838199855e+02
1.109999845549464226e+02,2.796879614815115929e+02,-1.073698334544897079e+02
